,time,ks01,accelerator_current,kth01,pgm_en_setpoint,pgm_en
0,1733395295.626899,2.8635e-06,297.3126031,8.7012e-11,400.0,400.0017335015313
1,1733395297.2254124,2.8694e-06,297.28768460000003,8.7009e-11,400.020202020202,400.01892182064006
2,1733395298.7213724,2.8693e-06,297.2619772,8.9239e-11,400.04040404040404,400.03515361770025
3,1733395300.2382598,2.8755e-06,297.2521124,8.9924e-11,400.06060606060606,400.05992373003204
4,1733395301.9923134,2.8646e-06,297.2257501,9.0549e-11,400.0808080808081,400.0819495999842
5,1733395303.7055006,2.8736e-06,297.2003451,9.1342e-11,400.1010101010101,400.0984764512788
6,1733395305.3854024,2.8807e-06,297.1888841,9.219e-11,400.1212121212121,400.1208536916298
7,1733395307.1209095,2.8777e-06,297.16508569999996,9.3236e-11,400.14141414141415,400.14093182134746
8,1733395308.646363,2.8821e-06,297.152668,9.4366e-11,400.16161616161617,400.1585177718116
9,1733395310.1255527,2.8836e-06,297.1251201,9.5735e-11,400.1818181818182,400.1812562744256
10,1733395311.645193,2.8763e-06,297.1133272,9.7556e-11,400.2020202020202,400.1984368860668
11,1733395313.2250552,2.8829e-06,297.088954,9.9747e-11,400.22222222222223,400.2212100284361
12,1733395314.794269,2.8781e-06,297.0631752,1.01944e-10,400.24242424242425,400.23718742083656
13,1733395316.565149,2.8716e-06,297.0489281,1.04386e-10,400.26262626262627,400.2592821423724
14,1733395318.140923,2.8805e-06,297.0257434,1.06621e-10,400.2828282828283,400.2812754790369
15,1733395319.7007232,2.8791e-06,297.0120725,1.09362e-10,400.3030303030303,400.2988605804155
16,1733395321.2450805,2.8719e-06,296.98900990000004,1.12209e-10,400.32323232323233,400.3219794225004
17,1733395322.6848223,2.8751e-06,296.9632186,1.15531e-10,400.34343434343435,400.3390871624317
18,1733395324.2454605,2.8775e-06,296.95093560000004,1.20213e-10,400.3636363636364,400.36157988369655
19,1733395325.9954846,2.8651e-06,296.924655,1.25081e-10,400.3838383838384,400.38302002767597
20,1733395327.4957235,2.8701e-06,296.9145988,1.29658e-10,400.4040404040404,400.40164938345976
21,1733395329.216254,2.8756e-06,296.887853,1.36329e-10,400.42424242424244,400.4232266669917
22,1733395330.9803073,2.8698e-06,296.8630758,1.42698e-10,400.44444444444446,400.4433593043981
23,1733395332.5903406,2.8719e-06,296.8515309,1.49941e-10,400.4646464646465,400.4626561271267
24,1733395334.3563707,2.8714e-06,296.8258162,1.60352e-10,400.4848484848485,400.4848078585316
25,1733395335.985499,2.8669e-06,296.8011759,1.69025e-10,400.5050505050505,400.50470987275
26,1733395337.6902199,2.8634e-06,296.7779293,1.82362e-10,400.52525252525254,400.5236935352341
27,1733395339.2444954,2.8617e-06,296.76394419999997,1.87992e-10,400.54545454545456,400.5451444137765
28,1733395340.9775798,2.855e-06,296.74157119999995,2.1739e-10,400.5656565656566,400.56524915620173
29,1733395342.639794,2.8489e-06,296.7259692,2.4573e-10,400.5858585858586,400.5839424523592
30,1733395344.135513,2.8402e-06,296.703332,2.7167e-10,400.6060606060606,400.6052658523684
31,1733395345.7597637,2.8336e-06,296.6766025,3.1897e-10,400.62626262626264,400.6231974092617
32,1733395347.4399357,2.8298e-06,296.6647021,3.7118e-10,400.64646464646466,400.6447762069546
33,1733395349.35972,2.8237e-06,296.64131430000003,4.7855e-10,400.6666666666667,400.66448894952595
34,1733395350.972421,2.7839e-06,296.6173039,5.7412e-10,400.6868686868687,400.68592707412347
35,1733395352.6000757,2.7755e-06,296.6027705,7.9203e-10,400.7070707070707,400.7047733146637
36,1733395354.1397095,2.7416e-06,296.5776585,1.1113e-09,400.72727272727275,400.72622663709757
37,1733395355.9916108,2.6996e-06,296.5533051,1.3881e-09,400.74747474747477,400.74757783026996
38,1733395357.8002155,2.6889e-06,296.52849410000005,1.5436e-09,400.7676767676768,400.7639065029439
39,1733395359.6402676,2.6883e-06,296.51655250000005,1.4802e-09,400.7878787878788,400.78588164834684
40,1733395361.4904923,2.7121e-06,296.4904455,1.2425e-09,400.80808080808083,400.80716993980406
41,1733395363.1408935,2.7301e-06,296.46665,1.02137e-09,400.82828282828285,400.8266660305508
42,1733395364.6905835,2.7493e-06,296.4529695,8.702e-10,400.8484848484849,400.8441609697478
43,1733395366.2402408,2.7563e-06,296.8377754,7.4033e-10,400.8686868686869,400.8673254233848
44,1733395367.9856865,2.746e-06,296.8134949,7.1353e-10,400.8888888888889,400.88745583219713
45,1733395369.532578,2.7366e-06,296.7991242,7.496e-10,400.90909090909093,400.905603294907
46,1733395371.1603372,2.7249e-06,296.7673617,8.7351e-10,400.92929292929296,400.9277707889705
47,1733395373.0402014,2.6934e-06,296.7419656,1.1019e-09,400.949494949495,400.9481957642894
48,1733395374.976062,2.6646e-06,296.7143942,1.3338e-09,400.969696969697,400.9682244879636
49,1733395376.7141013,2.6431e-06,296.6912168,1.4924e-09,400.989898989899,400.9878321515269
50,1733395378.559595,2.6463e-06,296.6768777,1.4864e-09,401.010101010101,401.0083560052211
51,1733395380.3948221,2.6572e-06,296.6531352,1.3174e-09,401.030303030303,401.0292695136302
52,1733395382.0204363,2.6808e-06,296.6290173,1.07712e-09,401.050505050505,401.0496457350093
53,1733395383.5900068,2.6932e-06,296.6169227,9.1209e-10,401.07070707070704,401.0685493079586
54,1733395385.139619,2.7055e-06,296.5909313,7.5035e-10,401.09090909090907,401.0896102277951
55,1733395386.633172,2.7245e-06,296.5788668,6.4929e-10,401.1111111111111,401.1081926534684
56,1733395388.139983,2.7108e-06,296.55166479999997,5.9048e-10,401.1313131313131,401.1303294936716
57,1733395389.5854642,2.6988e-06,296.53942739999997,5.819e-10,401.1515151515151,401.1494432795487
58,1733395391.1404288,2.704e-06,296.515966,6.1747e-10,401.17171717171715,401.1712656261343
59,1733395392.6944728,2.6841e-06,296.4895242,6.8844e-10,401.19191919191917,401.18846246234966
60,1733395394.375292,2.6751e-06,296.4770682,8.0617e-10,401.2121212121212,401.2114127503823
61,1733395396.23537,2.639e-06,296.4527421,8.8371e-10,401.2323232323232,401.2300760314042
62,1733395397.9930384,2.6638e-06,296.4286714,9.1086e-10,401.25252525252523,401.252013020662
63,1733395399.4172344,2.6566e-06,296.4149438,8.7713e-10,401.27272727272725,401.2715904966524
64,1733395401.1149058,2.6633e-06,296.3897722,7.4372e-10,401.2929292929293,401.29288017790185
65,1733395402.7742295,2.6647e-06,296.36366810000004,6.3098e-10,401.3131313131313,401.3109437505994
66,1733395404.5897808,2.6683e-06,296.3551228,5.2887e-10,401.3333333333333,401.3320102524653
67,1733395406.3924224,2.7053e-06,298.2097871,4.4181e-10,401.35353535353534,401.35389979917363
68,1733395408.1891942,2.7044e-06,298.1841959,3.9099e-10,401.37373737373736,401.37266728493466
69,1733395409.9956493,2.7039e-06,298.16056080000004,3.6244e-10,401.3939393939394,401.3931541344062
70,1733395411.5554097,2.6915e-06,298.14555939999997,3.5391e-10,401.4141414141414,401.4118164233335
71,1733395413.1591601,2.7052e-06,298.1237567,3.6087e-10,401.4343434343434,401.4333658268938
72,1733395414.7888875,2.6972e-06,298.0997022,3.9088e-10,401.45454545454544,401.4523590194024
73,1733395416.6948056,2.6842e-06,298.0743281,4.3085e-10,401.47474747474746,401.4749908000562
74,1733395418.3908782,2.6828e-06,298.0624712,4.5645e-10,401.4949494949495,401.494387829871
75,1733395420.1748521,2.6671e-06,298.03511249999997,4.5561e-10,401.5151515151515,401.51423321636435
76,1733395421.995183,2.6596e-06,298.0103831,4.2317e-10,401.5353535353535,401.53382820368
77,1733395423.6599362,2.6663e-06,297.9981317,3.7055e-10,401.55555555555554,401.55231935880926
78,1733395425.1419535,2.669e-06,297.97165090000004,3.1915e-10,401.57575757575756,401.57558883939066
79,1733395426.7985911,2.6691e-06,297.9474396,2.6469e-10,401.5959595959596,401.5934762236282
80,1733395428.5747766,2.6593e-06,297.9352037,2.3313e-10,401.6161616161616,401.6132041385276
