,time,ks01,accelerator_current,kth01,pgm_en_setpoint,pgm_en
0,1733408815.1242213,1.7459e-06,298.1203708,8.18896e-11,400.2,400.20003532100276
1,1733408817.6843204,1.7587e-06,298.09556860000004,8.78607e-11,400.2202247191011,400.21881488531915
2,1733408819.6736858,1.7582e-06,298.0708157,8.89629e-11,400.24044943820223,400.2404425672696
3,1733408821.6443615,1.7583e-06,298.0446476,9.01097e-11,400.26067415730336,400.26049123874066
4,1733408823.623275,1.7595e-06,298.0207586,9.13665e-11,400.2808988764045,400.28055327505064
5,1733408825.604077,1.7623e-06,297.99567229999997,9.27181e-11,400.3011235955056,400.3011556093959
6,1733408827.5801342,1.7557e-06,297.9696323,9.41952e-11,400.3213483146067,400.3209966384949
7,1733408829.5725002,1.7504e-06,297.9476486,9.58243e-11,400.34157303370785,400.3407035889585
8,1733408831.5442903,1.7554e-06,297.9200875,9.69538e-11,400.36179775280897,400.3600608274722
9,1733408833.5240693,1.7559e-06,297.89471929999996,9.93947e-11,400.3820224719101,400.3812989723029
10,1733408835.497084,1.7607e-06,297.8720932,1.021112e-10,400.4022471910112,400.4012691053681
11,1733408837.4837875,1.7624e-06,297.84697370000004,1.049765e-10,400.42247191011234,400.421976639786
12,1733408839.4746306,1.7652e-06,297.82229290000004,1.080131e-10,400.44269662921346,400.4420702077263
13,1733408841.4438949,1.7563e-06,297.7966731,1.116386e-10,400.4629213483146,400.46277695920514
14,1733408843.4234009,1.7592e-06,297.7728864,1.153942e-10,400.4831460674157,400.48037495710906
15,1733408845.4035578,1.7641e-06,297.7480533,1.204556e-10,400.5033707865168,400.5032566832357
16,1733408847.3840187,1.7623e-06,297.723973,1.252445e-10,400.52359550561795,400.52314341161656
17,1733408849.3729339,1.7598e-06,297.6978925,1.311738e-10,400.54382022471907,400.54313524757475
18,1733408851.342807,1.7577e-06,297.6723117,1.379248e-10,400.5640449438202,400.56400015535564
19,1733408853.322684,1.7524e-06,297.647934,1.453309e-10,400.5842696629213,400.5834204885151
20,1733408855.3038645,1.7559e-06,297.6229449,1.544666e-10,400.60449438202244,400.604734589654
21,1733408857.2869372,1.7489e-06,297.59758339999996,1.638613e-10,400.62471910112356,400.62579066199464
22,1733408859.2674973,1.7465e-06,297.5721799,1.75976e-10,400.6449438202247,400.6438759849757
23,1733408861.2474656,1.7497e-06,297.5471569,1.893906e-10,400.66516853932586,400.66391248596653
24,1733408863.4668357,1.7399e-06,297.5236094,2.04561e-10,400.685393258427,400.6848578764677
25,1733408865.4474185,1.7474e-06,297.4994422,2.2745e-10,400.7056179775281,400.7048444250152
26,1733408867.4752538,1.7357e-06,297.4740675,2.52443e-10,400.72584269662923,400.7264779329746
27,1733408869.4070764,1.7356e-06,297.4489731,2.76371e-10,400.74606741573035,400.7449975577902
28,1733408871.3905156,1.7337e-06,297.4247176,3.14989e-10,400.7662921348315,400.76640572165644
29,1733408873.3709016,1.7222e-06,297.4002731,3.60958e-10,400.7865168539326,400.78530221624396
30,1733408875.3625028,1.7215e-06,297.37512200000003,4.18228e-10,400.8067415730337,400.8066981725698
31,1733408877.330878,1.7163e-06,297.35218899999995,4.91264e-10,400.82696629213484,400.8255630773004
32,1733408879.3115087,1.691e-06,297.3235431,5.91061e-10,400.84719101123596,400.8469513730584
33,1733408881.2854357,1.6864e-06,297.3000228,7.11702e-10,400.8674157303371,400.86592010130414
