,time,ks01,accelerator_current,kth01,pgm_en_setpoint,pgm_en
0,1733405247.2851868,1.8748e-06,298.1341279,8.44395e-11,400.2,400.2011345281858
1,1733405249.178912,1.874e-06,298.1075904,9.12061e-11,400.2202247191011,400.21897695318705
2,1733405251.153144,1.881e-06,298.08395229999996,9.2717e-11,400.24044943820223,400.2388699855358
3,1733405252.502589,1.8834e-06,298.0702534,9.46095e-11,400.26067415730336,400.25827543392154
4,1733405254.4584804,1.8691e-06,298.04618339999996,9.68651e-11,400.2808988764045,400.27959335067555
5,1733405256.435996,1.8797e-06,298.0211229,9.9134e-11,400.3011235955056,400.29918178283174
6,1733405258.4234524,1.8871e-06,297.9949879,1.018981e-10,400.3213483146067,400.320006223065
7,1733405260.4028668,1.8821e-06,297.9709363,1.049167e-10,400.34157303370785,400.33974993874466
8,1733405262.3838217,1.8822e-06,297.9449589,1.086848e-10,400.36179775280897,400.36035258719403
9,1733405264.362209,1.8836e-06,297.92128399999996,1.128104e-10,400.3820224719101,400.3803515046198
10,1733405266.3507442,1.8702e-06,297.8956657,1.177311e-10,400.4022471910112,400.4005042744418
11,1733405268.3267553,1.8869e-06,297.8701474,1.23611e-10,400.42247191011234,400.4209582436284
12,1733405270.3066087,1.8752e-06,297.84500449999996,1.306157e-10,400.44269662921346,400.44089662038834
13,1733405272.2867799,1.8749e-06,297.8202236,1.393055e-10,400.4629213483146,400.4614742835809
14,1733405274.266187,1.886e-06,297.7944735,1.497087e-10,400.4831460674157,400.4819965108
15,1733405276.2464454,1.8673e-06,297.7689744,1.629833e-10,400.5033707865168,400.50148374115577
16,1733405278.2262597,1.8806e-06,297.744674,1.796577e-10,400.52359550561795,400.52187832937585
17,1733405281.105855,1.8625e-06,297.7070847,2.00249e-10,400.54382022471907,400.54218867008007
18,1733405283.0812078,1.8628e-06,297.6834452,2.3503e-10,400.5640449438202,400.5628372484567
19,1733405285.0581155,1.8889e-06,297.6593325,2.73317e-10,400.5842696629213,400.582581776262
20,1733405287.0516806,1.865e-06,297.6323211,3.28133e-10,400.60449438202244,400.6034263316772
21,1733405289.02636,1.8739e-06,297.608541,4.01104e-10,400.62471910112356,400.62309156867707
