,time,ks01,accelerator_current,kth01,pgm_en_setpoint,pgm_en
0,1733398416.0707855,2.8625e-06,297.2114654,1.00033e-10,400.2,400.20185381908493
1,1733398417.6150959,2.87e-06,297.1974449,1.00708e-10,400.2202247191011,400.2179954059616
2,1733398419.2350078,2.8657e-06,297.1728311,1.02622e-10,400.24044943820223,400.23970130172955
3,1733398420.9781106,2.8689e-06,297.147627,1.0513e-10,400.26067415730336,400.2593582482185
4,1733398422.5390532,2.8673e-06,297.1372221,1.07496e-10,400.2808988764045,400.27876304782313
5,1733398424.1546135,2.8708e-06,297.1105374,1.09969e-10,400.3011235955056,400.2992725596952
6,1733398425.7925746,2.8532e-06,297.0874108,1.1293e-10,400.3213483146067,400.318678123828
7,1733398427.485346,2.8549e-06,297.0731026,1.18104e-10,400.34157303370785,400.3385631456604
8,1733398429.3952632,2.8599e-06,297.0485241,1.21643e-10,400.36179775280897,400.36082742627127
9,1733398431.122223,2.8594e-06,297.0253659,1.2543e-10,400.3820224719101,400.3807534367295
10,1733398432.6385427,2.8598e-06,297.0122616,1.29837e-10,400.4022471910112,400.39841971359425
11,1733398434.1861134,2.8589e-06,296.9871503,1.35289e-10,400.42247191011234,400.42141373183796
12,1733398435.9942932,2.8575e-06,296.9635012,1.42247e-10,400.44269662921346,400.441915681429
13,1733398437.5459921,2.8547e-06,296.9523589,1.48006e-10,400.4629213483146,400.46060937783096
14,1733398439.3616593,2.8578e-06,296.92618930000003,1.57922e-10,400.4831460674157,400.4830047721742
15,1733398440.98268,2.8525e-06,296.90147909999996,1.65242e-10,400.5033707865168,400.5021824549778
16,1733398442.6461484,2.8482e-06,296.88758,1.77568e-10,400.52359550561795,400.5223596875674
17,1733398444.1509886,2.8387e-06,296.86530050000005,1.89456e-10,400.54382022471907,400.54312385768753
18,1733398445.7510698,2.8456e-06,296.8370873,2.0807e-10,400.5640449438202,400.5612295304752
19,1733398447.431114,2.8411e-06,296.8262482,2.311e-10,400.5842696629213,400.5829604654654
20,1733398449.2300367,2.8289e-06,296.8024593,2.6188e-10,400.60449438202244,400.6035764882166
21,1733398450.9851785,2.8282e-06,296.77610500000003,2.9595e-10,400.62471910112356,400.62322132507086
22,1733398452.5937586,2.8243e-06,296.7648964,3.4356e-10,400.6449438202247,400.6427521395112
23,1733398454.394113,2.8032e-06,296.7392648,4.1882e-10,400.66516853932586,400.66413683217274
24,1733398456.001946,2.795e-06,296.71371930000004,5.0753e-10,400.685393258427,400.6844763080282
25,1733398457.7538033,2.7704e-06,296.6907694,6.83e-10,400.7056179775281,400.7033704580106
26,1733398459.3839831,2.7438e-06,296.6799118,8.4758e-10,400.72584269662923,400.72387582884227
27,1733398461.1744556,2.7103e-06,296.6540624,1.2344e-09,400.74606741573035,400.7447995883043
28,1733398463.0068016,2.6789e-06,296.6297981,1.5124e-09,400.7662921348315,400.7644158550953
29,1733398464.9853764,2.6632e-06,296.6048465,1.6136e-09,400.7865168539326,400.7851025194176
30,1733398466.6975613,2.6734e-06,296.58185829999996,1.4928e-09,400.8067415730337,400.8035519041777
31,1733398468.53966,2.6874e-06,296.5676259,1.2421e-09,400.82696629213484,400.82536933641325
32,1733398470.1789904,2.7267e-06,296.5423909,9.9439e-10,400.84719101123596,400.8463007487848
33,1733398471.993251,2.7345e-06,296.5184696,8.4462e-10,400.8674157303371,400.86604694912825
34,1733398473.5533738,2.7334e-06,296.505904,7.6405e-10,400.8876404494382,400.8851416713884
35,1733398475.1141613,2.7251e-06,296.4796844,7.4897e-10,400.90786516853933,400.9054748157311
36,1733398476.5497127,2.7158e-06,296.4684272,8.0335e-10,400.92808988764045,400.92403951747775
37,1733398478.125635,2.6965e-06,296.44183599999997,9.4908e-10,400.9483146067416,400.9471700652343
38,1733398479.7219095,2.6681e-06,296.4321493,1.2281e-09,400.9685393258427,400.9656341862132
39,1733398481.5613632,2.6367e-06,296.40461320000003,1.4526e-09,400.9887640449438,400.98718279730906
40,1733398483.4023552,2.6255e-06,296.380825,1.5721e-09,401.00898876404494,401.00728999511836
41,1733398485.241006,2.6213e-06,296.35712079999996,1.5236e-09,401.02921348314607,401.02804877404606
42,1733398487.088447,2.6612e-06,298.2092381,1.3337e-09,401.0494382022472,401.0481346298997
43,1733398488.7062197,2.6806e-06,298.18531670000004,1.07058e-09,401.0696629213483,401.0654090875245
44,1733398490.2451909,2.7037e-06,298.17321250000003,9.0548e-10,401.08988764044943,401.09003756884664
45,1733398491.7012546,2.7022e-06,298.159769,7.6843e-10,401.11011235955056,401.10807068883787
46,1733398493.3774424,2.7079e-06,298.1335347,6.5331e-10,401.1303370786517,401.12915330510646
47,1733398494.9938648,2.7095e-06,298.1091129,6.1528e-10,401.1505617977528,401.1494059364855
48,1733398496.6570492,2.7103e-06,298.09917229999996,6.1543e-10,401.1707865168539,401.1694694253217
49,1733398498.161191,2.7018e-06,298.0700452,6.5687e-10,401.19101123595505,401.19043949472376
50,1733398499.634562,2.6898e-06,298.0585143,7.3103e-10,401.21123595505617,401.20912836501407
51,1733398501.2911777,2.6739e-06,298.0350727,8.4678e-10,401.2314606741573,401.2306517447689
52,1733398502.9831002,2.6622e-06,298.0104302,9.2646e-10,401.2516853932584,401.2509080747611
53,1733398504.52135,2.6511e-06,297.9967431,9.5463e-10,401.27191011235954,401.2699860592924
54,1733398506.2032263,2.6635e-06,297.9715412,8.9985e-10,401.29213483146066,401.29183071049937
55,1733398508.1410894,2.6643e-06,297.9479842,7.7193e-10,401.3123595505618,401.31088670571006
56,1733398509.5934033,2.6697e-06,297.9345237,6.7343e-10,401.3325842696629,401.3306972703564
57,1733398511.1567826,2.6703e-06,297.9085654,5.485e-10,401.352808988764,401.351721656703
58,1733398512.5565345,2.6915e-06,297.89747090000003,4.8185e-10,401.37303370786515,401.3711712705854
59,1733398514.4966106,2.6978e-06,297.871982,4.0289e-10,401.39325842696627,401.39324041129083
60,1733398516.156316,2.6911e-06,297.8466087,3.769e-10,401.4134831460674,401.4124941841715
61,1733398517.7165017,2.6825e-06,297.8230333,3.6872e-10,401.4337078651685,401.43156002887713
62,1733398519.41751,2.682e-06,297.8105677,3.8195e-10,401.45393258426964,401.4531362393852
63,1733398521.233589,2.6536e-06,297.7850112,4.1563e-10,401.47415730337076,401.4728953442492
64,1733398522.9900775,2.6651e-06,297.760613,4.5158e-10,401.4943820224719,401.49227823784736
65,1733398524.9773734,2.6361e-06,297.7353192,4.7864e-10,401.514606741573,401.51306795234683
