,time,ks01,accelerator_current,kth01,pgm_en_setpoint,pgm_en
0,1733406984.5543792,1.8383e-06,298.0389097,8.26877e-11,400.2,400.2010901690363
1,1733406986.4641535,1.8331e-06,298.0141553,8.94481e-11,400.2202247191011,400.2184264489029
2,1733406988.4541764,1.8367e-06,297.98712259999996,9.07511e-11,400.24044943820223,400.23916593055833
3,1733406990.424499,1.8338e-06,297.96295250000003,9.23644e-11,400.26067415730336,400.258686352575
4,1733406992.404004,1.8444e-06,297.9373533,9.41315e-11,400.2808988764045,400.2793533306344
5,1733406994.3837132,1.8505e-06,297.9150318,9.60977e-11,400.3011235955056,400.2996573183976
6,1733406996.3638017,1.8425e-06,297.88777089999996,9.82337e-11,400.3213483146067,400.3199361211791
7,1733406998.344257,1.8258e-06,297.8629782,1.000076e-10,400.34157303370785,400.3400465000753
8,1733407000.324463,1.8546e-06,297.8360198,1.033907e-10,400.36179775280897,400.3600222072111
9,1733407002.3036265,1.8385e-06,297.8113088,1.066559e-10,400.3820224719101,400.3804271694946
10,1733407004.2837589,1.8341e-06,297.7865073,1.103321e-10,400.4022471910112,400.40058398016805
11,1733407006.2637322,1.8534e-06,297.7600191,1.148601e-10,400.42247191011234,400.4210990031835
12,1733407008.254102,1.8494e-06,297.7365526,1.199986e-10,400.44269662921346,400.44114435375405
13,1733407010.2242272,1.8449e-06,297.71029319999997,1.261457e-10,400.4629213483146,400.4613123119276
14,1733407012.2039144,1.8429e-06,297.6854667,1.334207e-10,400.4831460674157,400.48120071980526
15,1733407014.1775007,1.8475e-06,297.6618684,1.423097e-10,400.5033707865168,400.50162454148347
16,1733407016.1639633,1.846e-06,297.6365238,1.535911e-10,400.52359550561795,400.5220908078538
17,1733407018.1437228,1.8368e-06,297.6097001,1.675304e-10,400.54382022471907,400.5422487335546
18,1733407020.1238282,1.8409e-06,297.5858413,1.853539e-10,400.5640449438202,400.56239152556344
19,1733407022.3192449,1.851e-06,297.561825,2.0731e-10,400.5842696629213,400.582762500091
20,1733407024.303949,1.8387e-06,297.5343271,2.4272e-10,400.60449438202244,400.6025842344491
21,1733407025.6670535,1.8371e-06,297.5224261,2.80248e-10,400.62471910112356,400.62061206609127
22,1733407027.6078024,1.8372e-06,297.4980602,3.47312e-10,400.6449438202247,400.643647944807
23,1733407029.5868225,1.8241e-06,297.4727362,4.36327e-10,400.66516853932586,400.6641937808859
24,1733407031.5671031,1.797e-06,297.4472908,5.61632e-10,400.685393258427,400.68394732386406
25,1733407033.5481958,1.7887e-06,297.42242600000003,7.28728e-10,400.7056179775281,400.70422707449274
26,1733407035.5295646,1.7755e-06,297.39549259999995,9.09735e-10,400.72584269662923,400.7241805663734
27,1733407037.503128,1.7602e-06,297.37063670000003,1.050843e-09,400.74606741573035,400.74470027486717
28,1733407039.9985843,1.7625e-06,297.33236370000003,1.09467e-09,400.7662921348315,400.7651654889889
29,1733407042.000343,1.7649e-06,297.3097655,1.042659e-09,400.7865168539326,400.78534885385307
30,1733407043.9980557,1.7656e-06,297.28441430000004,9.29665e-10,400.8067415730337,400.8048395508032
31,1733407046.000524,1.7864e-06,297.2593736,7.88382e-10,400.82696629213484,400.8254144697806
32,1733407047.9956913,1.7924e-06,297.2351792,6.70175e-10,400.84719101123596,400.84551244431003
33,1733407049.989512,1.7972e-06,297.2078558,5.9831e-10,400.8674157303371,400.8658630924496
34,1733407051.8234844,1.8068e-06,297.1840544,5.77679e-10,400.8876404494382,400.8851570089129
35,1733407053.8034682,1.7927e-06,297.16043179999997,6.09992e-10,400.90786516853933,400.9059893127846
36,1733407055.7823954,1.7879e-06,297.13310690000003,6.93316e-10,400.92808988764045,400.9263263730946
37,1733407057.7622313,1.7693e-06,297.1077373,8.21896e-10,400.9483146067416,400.9460133868475
38,1733407059.7430167,1.7519e-06,297.0985907,9.66994e-10,400.9685393258427,400.96692121300293
39,1733407061.7197828,1.7449e-06,297.07223200000004,1.062584e-09,400.9887640449438,400.9872083102828
40,1733407064.2195199,1.7478e-06,297.03219509999997,1.07503e-09,401.00898876404494,401.0077335722693
