,time,ks01,accelerator_current,kth01,pgm_en_setpoint,pgm_en
0,1733406711.7994235,1.8238e-06,297.38786500000003,8.45922e-11,400.2,400.2002604354919
1,1733406713.7102113,1.8321e-06,297.3593979,9.07669e-11,400.2202247191011,400.218243452149
2,1733406715.6893244,1.8232e-06,297.3372678,9.20017e-11,400.24044943820223,400.2395919544491
3,1733406717.6692913,1.8592e-06,297.309828,9.363e-11,400.26067415730336,400.2588371097946
4,1733406719.6495,1.8322e-06,297.2879135,9.55261e-11,400.2808988764045,400.27963722087213
5,1733406721.6297657,1.8463e-06,297.2632651,9.75666e-11,400.3011235955056,400.2997531319517
6,1733406723.6089683,1.851e-06,297.236799,9.98321e-11,400.3213483146067,400.3201212076026
7,1733406725.5847518,1.8492e-06,297.21170309999997,1.024449e-10,400.34157303370785,400.3398977151772
8,1733406727.5699313,1.8485e-06,297.1871982,1.054804e-10,400.36179775280897,400.36021791221754
9,1733406729.5483978,1.8551e-06,297.1633519,1.090822e-10,400.3820224719101,400.38049728693375
10,1733406731.525517,1.8452e-06,297.1369167,1.131705e-10,400.4022471910112,400.40059407006095
11,1733406733.510138,1.8504e-06,297.1111254,1.181061e-10,400.42247191011234,400.4207957926372
12,1733406735.485343,1.8455e-06,297.0863342,1.236453e-10,400.44269662921346,400.4411166045131
13,1733406737.4611974,1.8428e-06,297.0601794,1.304525e-10,400.4629213483146,400.4611836433678
14,1733406739.4558108,1.8452e-06,297.0368261,1.389776e-10,400.4831460674157,400.48212720870106
15,1733406741.4257145,1.8431e-06,297.01080890000003,1.49136e-10,400.5033707865168,400.50207066405534
16,1733406743.4057128,1.8477e-06,296.9858441,1.615889e-10,400.52359550561795,400.5216875527384
17,1733406745.3847482,1.8529e-06,296.96046049999995,1.778994e-10,400.54382022471907,400.5422820469661
18,1733406747.365951,1.8458e-06,296.9376268,1.98209e-10,400.5640449438202,400.5624056598085
19,1733406749.565718,1.8516e-06,296.9123668,2.24504e-10,400.5842696629213,400.5827589669458
20,1733406751.5548239,1.8439e-06,296.8869663,2.67785e-10,400.60449438202244,400.6028704857859
21,1733406753.524977,1.8273e-06,296.8601087,3.20125e-10,400.62471910112356,400.62344145866325
22,1733406755.5043297,1.839e-06,296.83827429999997,3.90651e-10,400.6449438202247,400.6432828764052
23,1733406757.4842806,1.8126e-06,296.81181849999996,4.99188e-10,400.66516853932586,400.663892818022
24,1733406759.4650173,1.8016e-06,296.7863113,6.47254e-10,400.685393258427,400.68423113865913
25,1733406761.4559116,1.7813e-06,296.76092550000004,8.34319e-10,400.7056179775281,400.7043220229075
26,1733406763.4215598,1.7591e-06,296.7348663,1.023194e-09,400.72584269662923,400.72433865732035
27,1733406766.0043454,1.7492e-06,296.6998483,1.13537e-09,400.74606741573035,400.74465986498853
28,1733406770.7400522,1.7579e-06,296.6474658,1.11469e-09,400.7662921348315,400.7647411529926
29,1733406772.7162108,1.751e-06,296.6092347,9.9086e-10,400.7865168539326,400.78444152055323
30,1733406774.6959288,1.7722e-06,296.5978112,8.27482e-10,400.8067415730337,400.8052745588489
31,1733406776.6765707,1.7963e-06,296.5732386,6.91214e-10,400.82696629213484,400.82518406530573
32,1733406778.6529024,1.7921e-06,296.54665919999997,6.00525e-10,400.84719101123596,400.84544928049286
33,1733406780.6340091,1.7993e-06,296.5221852,5.64759e-10,400.8674157303371,400.86616528941113
34,1733406781.9973083,1.798e-06,296.4973998,5.74229e-10,400.8876404494382,400.8857018141076
35,1733406783.999424,1.7856e-06,296.4744146,6.43852e-10,400.90786516853933,400.9065670145596
36,1733406786.00454,1.7819e-06,298.253533,7.56341e-10,400.92808988764045,400.92592098802885
37,1733406788.0052042,1.7585e-06,298.22705510000003,9.16451e-10,400.9483146067416,400.9472255804628
38,1733406789.997743,1.749e-06,298.2027422,1.057919e-09,400.9685393258427,400.9663428745998
39,1733406792.3013825,1.7382e-06,298.1764483,1.12869e-09,400.9887640449438,400.98735441978135
40,1733406797.3272076,1.7328e-06,298.11329509999996,1.07715e-09,401.00898876404494,401.00768553857836
41,1733406799.3040926,1.767e-06,298.0893075,9.36696e-10,401.02921348314607,401.0280166891522
42,1733406801.28423,1.7746e-06,298.0637723,7.73113e-10,401.0494382022472,401.04808895228
43,1733406803.2634633,1.7983e-06,298.0379759,6.29422e-10,401.0696629213483,401.0684600961485
44,1733406805.2389624,1.7942e-06,298.01235610000003,5.36906e-10,401.08988764044943,401.08720117906074
45,1733406807.2250764,1.8127e-06,297.98822060000003,4.78565e-10,401.11011235955056,401.1088145328416
46,1733406809.2007577,1.7894e-06,297.9617485,4.65397e-10,401.1303370786517,401.1290289402276
47,1733406811.1798012,1.7727e-06,297.93608090000004,4.88953e-10,401.1505617977528,401.1490789456285
48,1733406813.1587555,1.7749e-06,297.9132796,5.4818e-10,401.1707865168539,401.16958629418616
49,1733406815.13959,1.7711e-06,297.8864337,6.2781e-10,401.19101123595505,401.19014530901023
50,1733406817.118139,1.7799e-06,297.8633359,6.87431e-10,401.21123595505617,401.2098310244045
51,1733406819.099022,1.7451e-06,297.8363892,6.88685e-10,401.2314606741573,401.23017857055646
52,1733406821.0790966,1.7682e-06,297.812462,6.27107e-10,401.2516853932584,401.2500337348942
53,1733406823.064628,1.7755e-06,297.7853622,5.28999e-10,401.27191011235954,401.2701307790945
54,1733406825.029866,1.7726e-06,297.7609589,4.32077e-10,401.29213483146066,401.2908615205571
55,1733406827.0161357,1.7867e-06,297.7353449,3.59659e-10,401.3123595505618,401.3108016764647
56,1733406828.9930854,1.7746e-06,297.7113014,3.14297e-10,401.3325842696629,401.3311660237751
57,1733406830.992905,1.8094e-06,297.6824613,2.9239e-10,401.352808988764,401.3518144230915
58,1733406832.9943936,1.8125e-06,297.6578025,2.92127e-10,401.37303370786515,401.37155659900185
59,1733406834.9855335,1.8043e-06,297.633578,3.10281e-10,401.39325842696627,401.392268372691
60,1733406836.9886513,1.8168e-06,297.6074416,3.38237e-10,401.4134831460674,401.4120003704986
61,1733406838.989068,1.8197e-06,297.5825061,3.60145e-10,401.4337078651685,401.43251979565247
62,1733406840.9941754,1.7815e-06,297.5580998,3.5662e-10,401.45393258426964,401.45276021442726
63,1733406842.9799826,1.796e-06,297.52991610000004,3.25878e-10,401.47415730337076,401.4730381276884
64,1733406844.8300693,1.7803e-06,297.5061199,2.82404e-10,401.4943820224719,401.49149860791186
65,1733406846.8070405,1.7903e-06,297.48190270000003,2.40097e-10,401.514606741573,401.5119111668094
66,1733406848.7844648,1.8236e-06,297.455778,2.07894e-10,401.5348314606741,401.53253198411335
67,1733406850.8234599,1.7762e-06,297.4315439,1.719673e-10,401.5550561797753,401.5530880130526
68,1733406852.8043222,1.7881e-06,297.4083084,1.734779e-10,401.57528089887643,401.5721676131597
69,1733406854.7831798,1.7759e-06,297.39469779999996,1.71937e-10,401.59550561797755,401.59387138925126
70,1733406856.7590067,1.8144e-06,297.3696196,1.767479e-10,401.6157303370787,401.61394918526815
71,1733406858.7535207,1.7931e-06,297.332201,1.845973e-10,401.6359550561798,401.63430824382283
72,1733406860.7231684,1.7828e-06,297.3076181,1.899018e-10,401.6561797752809,401.65409155859794
73,1733406862.7000113,1.7648e-06,297.2934843,1.87518e-10,401.67640449438204,401.67457279082237
74,1733406864.6796992,1.7878e-06,297.2695453,1.759432e-10,401.69662921348316,401.6957414572688
75,1733406866.6678605,1.7699e-06,297.244353,1.606209e-10,401.7168539325843,401.71551156791577
76,1733406868.6368713,1.7776e-06,297.22134570000003,1.449438e-10,401.7370786516854,401.7357455219836
77,1733406870.613757,1.7754e-06,297.1960261,1.328537e-10,401.75730337078653,401.7554587620366
78,1733406872.5990884,1.7798e-06,297.1709788,1.238026e-10,401.77752808988765,401.7762104160222
79,1733406873.998375,1.7642e-06,297.146418,1.190203e-10,401.7977528089888,401.79650981714593
80,1733406876.0008078,1.764e-06,297.1205148,1.159311e-10,401.8179775280899,401.81671084271215
81,1733406878.0043294,1.7618e-06,297.09358579999997,1.157384e-10,401.838202247191,401.8372207557293
82,1733406879.9990647,1.7579e-06,297.0705733,1.171817e-10,401.85842696629214,401.8569779884651
83,1733406881.8382864,1.7752e-06,297.044626,1.18191e-10,401.87865168539327,401.87593216576226
84,1733406883.818986,1.77e-06,297.0217945,1.166712e-10,401.8988764044944,401.8967565707345
85,1733406885.7940292,1.7444e-06,296.9963476,1.122103e-10,401.9191011235955,401.9169560331705
86,1733406887.7754366,1.766e-06,296.969139,1.062273e-10,401.93932584269663,401.9375568379246
87,1733406889.7646039,1.7324e-06,296.9585096,1.003568e-10,401.95955056179776,401.95719056131986
88,1733406891.7323866,1.7554e-06,296.9337103,9.59107e-11,401.9797752808989,401.97754479220754
89,1733406893.7146492,1.7193e-06,296.8944909,9.27539e-11,402.0,401.998458301189
