,time,ks01,accelerator_current,kth01,pgm_en_setpoint,pgm_en
0,1733398866.0120866,2.8566e-06,298.0378581,9.9038e-11,400.2,400.20208040745797
1,1733398867.7098148,2.8662e-06,298.0146234,1.00042e-10,400.2202247191011,400.21924123719765
2,1733398869.3907433,2.8669e-06,298.0022035,1.01916e-10,400.24044943820223,400.2398861180491
3,1733398870.9803498,2.8596e-06,297.9768457,1.0388e-10,400.26067415730336,400.26071391584543
4,1733398872.5341916,2.8616e-06,297.96468699999997,1.06241e-10,400.2808988764045,400.2781892282019
5,1733398874.1890965,2.8687e-06,297.9406626,1.09047e-10,400.3011235955056,400.30054664088755
6,1733398875.989425,2.8569e-06,297.9156389,1.12082e-10,400.3213483146067,400.32001845392466
7,1733398877.5497074,2.8547e-06,297.90197090000004,1.14987e-10,400.34157303370785,400.33925044294483
8,1733398879.223148,2.8657e-06,297.8770804,1.19179e-10,400.36179775280897,400.3637228703567
9,1733398880.7925208,2.8539e-06,297.8505495,1.2323e-10,400.3820224719101,400.37907546712245
10,1733398882.3692687,2.8472e-06,297.83897590000004,1.27038e-10,400.4022471910112,400.40124521638603
11,1733398883.9940393,2.8583e-06,297.8141325,1.32785e-10,400.42247191011234,400.42310256732105
12,1733398885.5903122,2.8568e-06,297.8016412,1.38167e-10,400.44269662921346,400.4386289841696
13,1733398887.149308,2.8588e-06,297.7787325,1.45113e-10,400.4629213483146,400.4636071858115
14,1733398888.9579296,2.8482e-06,297.7523245,1.53854e-10,400.4831460674157,400.4807526540555
15,1733398890.5091863,2.8532e-06,297.74074939999997,1.61604e-10,400.5033707865168,400.5024764339667
16,1733398892.3108454,2.8539e-06,297.71500080000004,1.75019e-10,400.52359550561795,400.5224101099352
17,1733398893.988046,2.8453e-06,297.6886495,1.85231e-10,400.54382022471907,400.5428517626163
18,1733398895.431224,2.8342e-06,297.6779553,1.81381e-10,400.5640449438202,400.5614722026326
19,1733398897.2302485,2.829e-06,297.6518608,1.5694e-10,400.5842696629213,400.582974107843
20,1733398898.9678695,2.8347e-06,297.6268378,2.4619e-10,400.60449438202244,400.60428931085926
21,1733398900.5295694,2.8244e-06,297.6130293,2.7898e-10,400.62471910112356,400.62172290661493
22,1733398902.241051,2.813e-06,297.58789590000003,3.2633e-10,400.6449438202247,400.6435086118211
23,1733398903.9875917,2.8077e-06,297.56425640000003,3.8436e-10,400.66516853932586,400.66444140964916
24,1733398905.548566,2.792e-06,297.5534371,4.7264e-10,400.685393258427,400.6831893555515
