,time,ks01,accelerator_current,kth01,pgm_en_setpoint,pgm_en
0,1733407378.8275154,1.8247e-06,297.2519365,8.13495e-11,400.2,400.20038899657504
1,1733407380.7319667,1.8122e-06,297.2256743,8.87593e-11,400.2202247191011,400.2179566095692
2,1733407382.7170384,1.8111e-06,297.2135892,9.00408e-11,400.24044943820223,400.2395591835433
3,1733407384.6992116,1.8428e-06,297.1872894,9.15681e-11,400.26067415730336,400.25895862636304
4,1733407386.676316,1.8188e-06,297.16342330000003,9.32416e-11,400.2808988764045,400.2797254648302
5,1733407387.9966884,1.8225e-06,297.138036,9.46197e-11,400.3011235955056,400.2994268669939
6,1733407389.984728,1.8205e-06,297.1129011,9.69089e-11,400.3213483146067,400.3197974346103
7,1733407391.9977474,1.8158e-06,297.0908858,9.90241e-11,400.34157303370785,400.3384840159669
8,1733407393.9948897,1.8285e-06,297.0653896,1.018935e-10,400.36179775280897,400.36203625964777
9,1733407395.9947014,1.8442e-06,297.037944,1.050489e-10,400.3820224719101,400.38048669183576
10,1733407397.994759,1.8363e-06,297.0142824,1.081209e-10,400.4022471910112,400.4000230103123
11,1733407399.9929402,1.7848e-06,296.9899828,1.122471e-10,400.42247191011234,400.4208472505318
12,1733407401.9969358,1.8416e-06,296.9658407,1.169664e-10,400.44269662921346,400.44030580562054
13,1733407403.8295393,1.843e-06,296.9418148,1.232366e-10,400.4629213483146,400.4599570019036
14,1733407405.8086162,1.8648e-06,296.916078,1.294923e-10,400.4831460674157,400.4792039417314
15,1733407407.7871518,1.8502e-06,296.8891946,1.376516e-10,400.5033707865168,400.5007413919067
16,1733407409.7694561,1.8612e-06,296.875757,1.474205e-10,400.52359550561795,400.52140898022043
17,1733407411.7581797,1.8189e-06,296.8406219,1.592231e-10,400.54382022471907,400.54197214162883
18,1733407413.7247818,1.8358e-06,296.8152957,1.747126e-10,400.5640449438202,400.5619972990986
19,1733407415.7081277,1.8091e-06,296.8035028,1.951632e-10,400.5842696629213,400.5826741571467
20,1733407417.9919524,1.8232e-06,296.7669305,2.20856e-10,400.60449438202244,400.60315875836943
21,1733407419.9878814,1.823e-06,296.74124439999997,2.6174e-10,400.62471910112356,400.6234899259944
22,1733407421.9896898,1.8032e-06,296.715615,3.12365e-10,400.6449438202247,400.6436166370116
23,1733407423.9873533,1.8049e-06,296.68950509999996,3.84653e-10,400.66516853932586,400.66348480156785
24,1733407425.9779696,1.7992e-06,296.6655389,4.9592e-10,400.685393258427,400.6829570156307
25,1733407427.8005,1.7942e-06,296.6422945,6.33871e-10,400.7056179775281,400.70318971968044
26,1733407429.7834558,1.7624e-06,296.6153251,7.93303e-10,400.72584269662923,400.7230421157204
27,1733407431.7634895,1.744e-06,296.5919917,9.33826e-10,400.74606741573035,400.7436607431419
28,1733407433.7441883,1.7558e-06,296.5667406,1.009238e-09,400.7662921348315,400.76470326917337
29,1733407435.7167726,1.7458e-06,296.5529909,1.024643e-09,400.7865168539326,400.7845541781684
30,1733407437.7034495,1.7446e-06,296.5308328,9.81228e-10,400.8067415730337,400.80478751204987
31,1733407439.683772,1.755e-06,296.5064405,8.88299e-10,400.82696629213484,400.82536242790223
32,1733407441.6697724,1.7846e-06,296.483266,7.65788e-10,400.84719101123596,400.8465448056204
33,1733407442.979669,1.7744e-06,296.4562112,6.75103e-10,400.8674157303371,400.86535925808676
34,1733407444.9717696,1.7869e-06,296.4312081,6.11813e-10,400.8876404494382,400.8872831796717
35,1733407446.9804595,1.7834e-06,296.81598230000003,6.07578e-10,400.90786516853933,400.90624910095124
36,1733407448.9781156,1.7763e-06,296.7928071,6.59518e-10,400.92808988764045,400.92745911622313
37,1733407450.9875255,1.7559e-06,296.7670063,7.53694e-10,400.9483146067416,400.9470011369573
38,1733407452.976748,1.7498e-06,296.7425448,8.69808e-10,400.9685393258427,400.96735496590566
39,1733407454.9815118,1.7586e-06,296.7165386,9.69403e-10,400.9887640449438,400.98770478644866
40,1733407456.9720368,1.7495e-06,296.6936939,1.015184e-09,401.00898876404494,401.00786554009693
41,1733407458.1995435,1.7078e-06,296.6805042,1.012097e-09,401.02921348314607,401.02735225708454
42,1733407460.1351647,1.7353e-06,296.6557793,9.49603e-10,401.0494382022472,401.04742953002034
43,1733407462.1168318,1.7386e-06,296.6299762,8.42129e-10,401.0696629213483,401.06833315646435
44,1733407463.4353654,1.7736e-06,296.6197243,7.24998e-10,401.08988764044943,401.08718398214023
45,1733407465.4147716,1.7597e-06,296.59320299999996,5.98238e-10,401.11011235955056,401.109220701186
46,1733407467.3958178,1.774e-06,296.5659325,5.27027e-10,401.1303370786517,401.1286227462342
47,1733407469.3773181,1.7917e-06,296.5436633,4.93672e-10,401.1505617977528,401.1488558524764
48,1733407471.3542109,1.7966e-06,296.5187205,5.05835e-10,401.1707865168539,401.1693813971325
49,1733407472.6790214,1.7579e-06,296.50588849999997,5.38888e-10,401.19101123595505,401.18592409467004
50,1733407474.6581028,1.7746e-06,296.4808405,5.99939e-10,401.21123595505617,401.2100900987213
51,1733407475.984894,1.7415e-06,296.4564047,6.30832e-10,401.2314606741573,401.2301158320338
52,1733407477.994664,1.7366e-06,296.4290438,6.38044e-10,401.2516853932584,401.2501739190727
53,1733407479.993025,1.7195e-06,296.4047773,6.12199e-10,401.27191011235954,401.26877794003275
54,1733407481.9915245,1.7487e-06,296.379571,5.53253e-10,401.29213483146066,401.29100526900106
55,1733407483.9890444,1.7743e-06,296.3553443,4.79746e-10,401.3123595505618,401.3089596701678
56,1733407485.9866915,1.7924e-06,298.2096244,4.03616e-10,401.3325842696629,401.3313563680224
57,1733407487.9855123,1.7721e-06,298.1839928,3.46942e-10,401.352808988764,401.35146762447056
58,1733407489.9799006,1.7928e-06,298.1591516,3.14018e-10,401.37303370786515,401.3720588611418
59,1733407491.814019,1.7538e-06,298.1317376,3.05746e-10,401.39325842696627,401.39135291397946
60,1733407493.789973,1.798e-06,298.10645189999997,3.14375e-10,401.4134831460674,401.4095272097332
61,1733407495.7698822,1.7936e-06,298.09651279999997,3.29987e-10,401.4337078651685,401.4300975909337
62,1733407497.748738,1.7416e-06,298.05690930000003,3.40772e-10,401.45393258426964,401.45000914946945
63,1733407499.7305954,1.7299e-06,298.0318863,3.3952e-10,401.47415730337076,401.47213656009774
64,1733407501.7104802,1.7992e-06,298.0196835,3.24647e-10,401.4943820224719,401.4918278540619
65,1733407503.690438,1.7322e-06,297.99482240000003,3.00085e-10,401.514606741573,401.51152516037877
66,1733407505.6693301,1.7854e-06,297.9702939,2.62763e-10,401.5348314606741,401.53297019869717
67,1733407507.649269,1.8047e-06,297.94580740000004,2.29117e-10,401.5550561797753,401.5528245516927
68,1733407509.6280122,1.8098e-06,297.9204473,2.02794e-10,401.57528089887643,401.57411177691836
69,1733407511.6693857,1.8169e-06,297.896562,1.720389e-10,401.59550561797755,401.5933758114391
70,1733407512.9904566,1.7754e-06,297.8688868,1.788017e-10,401.6157303370787,401.61627026738194
71,1733407514.9770198,1.8221e-06,297.8445695,1.786306e-10,401.6359550561798,401.635361903322
72,1733407516.976658,1.8008e-06,297.8178709,1.823185e-10,401.6561797752809,401.65564757033223
73,1733407518.9783337,1.7304e-06,297.7931408,1.84441e-10,401.67640449438204,401.67472485387145
74,1733407520.9748127,1.7163e-06,297.76850709999997,1.828144e-10,401.69662921348316,401.695174718376
75,1733407522.9808342,1.7486e-06,297.74279670000004,1.77428e-10,401.7168539325843,401.7149888931146
76,1733407524.9800203,1.7958e-06,297.7186627,1.67546e-10,401.7370786516854,401.73629257381134
77,1733407526.9832196,1.7739e-06,297.6921208,1.552342e-10,401.75730337078653,401.75700167927675
78,1733407528.8175235,1.7692e-06,297.6665628,1.418493e-10,401.77752808988765,401.7749746894007
79,1733407530.8063319,1.8168e-06,297.6424405,1.311996e-10,401.7977528089888,401.7959185287773
80,1733407532.7854064,1.7967e-06,297.6173108,1.234822e-10,401.8179775280899,401.8153197373974
81,1733407534.7607114,1.7359e-06,297.5941158,1.195631e-10,401.838202247191,401.8367298122408
82,1733407536.7409306,1.7316e-06,297.5671883,1.18142e-10,401.85842696629214,401.8564951095596
83,1733407538.7229648,1.7312e-06,297.557096,1.178073e-10,401.87865168539327,401.8757744051014
84,1733407540.7008533,1.7586e-06,297.5317846,1.175067e-10,401.8988764044944,401.8970746481897
85,1733407542.6813562,1.7631e-06,297.5066504,1.161977e-10,401.9191011235955,401.91757397400306
86,1733407544.6608195,1.747e-06,297.4820359,1.13493e-10,401.93932584269663,401.9376527292681
87,1733407546.6415322,1.7211e-06,297.45576040000003,1.091033e-10,401.95955056179776,401.9590243735204
88,1733407548.6175113,1.7423e-06,297.4312598,1.041313e-10,401.9797752808989,401.97805275348964
89,1733407550.59672,1.747e-06,297.40567530000004,9.92064e-11,402.0,401.9986227297465
