,time,ks01,accelerator_current,kth01,pgm_en_setpoint,pgm_en
0,1733407702.8124251,1.7879e-06,297.4063892,8.09108e-11,400.2,400.2012766821282
1,1733407704.7109613,1.8088e-06,297.3663294,8.73078e-11,400.2202247191011,400.21842493688064
2,1733407706.6901045,1.8007e-06,297.3534327,8.83616e-11,400.24044943820223,400.23922844829394
3,1733407708.6698718,1.7936e-06,297.3308668,8.9684e-11,400.26067415730336,400.2595888757999
4,1733407710.6560464,1.8049e-06,297.3066018,9.10934e-11,400.2808988764045,400.279903462074
5,1733407712.6305003,1.8172e-06,297.27923499999997,9.24906e-11,400.3011235955056,400.29971026818936
6,1733407714.6057644,1.792e-06,297.2548389,9.41985e-11,400.3213483146067,400.3194474380264
7,1733407716.5862525,1.803e-06,297.228949,9.60363e-11,400.34157303370785,400.3399380631405
8,1733407718.5657165,1.8136e-06,297.2067814,9.81799e-11,400.36179775280897,400.36011198935046
9,1733407720.5459356,1.8268e-06,297.183646,1.004934e-10,400.3820224719101,400.3800665011294
10,1733407722.5222101,1.8124e-06,297.1571717,1.035265e-10,400.4022471910112,400.4005416044754
11,1733407724.5075765,1.8038e-06,297.1327647,1.067714e-10,400.42247191011234,400.420799827176
12,1733407726.4856715,1.8032e-06,297.10679020000003,1.104848e-10,400.44269662921346,400.4408607981603
13,1733407728.4606795,1.8196e-06,297.08211009999997,1.151803e-10,400.4629213483146,400.4613501559774
14,1733407730.4512951,1.8366e-06,297.0572321,1.198107e-10,400.4831460674157,400.4819021460074
15,1733407732.4221284,1.8237e-06,297.0306614,1.258587e-10,400.5033707865168,400.50120870166126
16,1733407734.4016802,1.8057e-06,297.0072869,1.339279e-10,400.52359550561795,400.52195605266417
17,1733407736.3816764,1.8353e-06,296.981893,1.43133e-10,400.54382022471907,400.5421851371837
18,1733407738.361799,1.8028e-06,296.9608836,1.549872e-10,400.5640449438202,400.5626116089658
19,1733407740.3476999,1.8059e-06,296.9354779,1.693609e-10,400.5842696629213,400.58251261635377
20,1733407742.3163996,1.8149e-06,296.9083613,1.886689e-10,400.60449438202244,400.6027255931081
21,1733407744.5758326,1.7972e-06,296.88391740000003,2.12874e-10,400.62471910112356,400.6229481796496
22,1733407746.5601947,1.8058e-06,296.8594287,2.54381e-10,400.6449438202247,400.64369641477566
23,1733407748.5523677,1.7996e-06,296.83280659999997,3.0244e-10,400.66516853932586,400.66352671545974
24,1733407750.5214295,1.8071e-06,296.8058386,3.74589e-10,400.685393258427,400.6844109222149
25,1733407752.50143,1.812e-06,296.78257,4.69237e-10,400.7056179775281,400.70444676859586
26,1733407754.4812505,1.7652e-06,296.7581305,5.79896e-10,400.72584269662923,400.7241558172883
27,1733407756.4606457,1.7797e-06,296.7343931,6.92763e-10,400.74606741573035,400.7446573397661
28,1733407758.451635,1.7335e-06,296.7080095,7.77575e-10,400.7662921348315,400.76525641894125
29,1733407760.4210923,1.7389e-06,296.6836834,8.26756e-10,400.7865168539326,400.7852498349534
30,1733407762.4006371,1.7266e-06,296.657987,8.62942e-10,400.8067415730337,400.80519675112
31,1733407764.381092,1.7351e-06,296.6344071,8.89947e-10,400.82696629213484,400.82547965029323
32,1733407766.361327,1.737e-06,296.6094805,8.97873e-10,400.84719101123596,400.8456711120829
33,1733407768.3513474,1.7194e-06,296.584601,8.71333e-10,400.8674157303371,400.86623957755756
34,1733407770.3215635,1.7072e-06,296.5593609,8.09282e-10,400.8876404494382,400.8863729685411
35,1733407772.300827,1.7481e-06,296.5324775,7.37945e-10,400.90786516853933,400.9064265047843
36,1733407773.6543834,1.7115e-06,296.52208290000004,6.97501e-10,400.92808988764045,400.92289076034297
37,1733407775.6012077,1.7359e-06,296.49674419999997,6.96393e-10,400.9483146067416,400.94724580112404
38,1733407777.5754561,1.7582e-06,296.4735116,7.38922e-10,400.9685393258427,400.96738631254874
39,1733407779.5611522,1.7053e-06,296.4478395,7.94437e-10,400.9887640449438,400.98801167917986
40,1733407781.5523248,1.7247e-06,296.4219621,8.35713e-10,401.00898876404494,401.00776896604606
41,1733407783.52103,1.7459e-06,296.3993676,8.59725e-10,401.02921348314607,401.0279726965216
42,1733407785.4963481,1.7176e-06,296.3746147,8.53396e-10,401.0494382022472,401.0482553277339
43,1733407787.4802601,1.7339e-06,296.7626556,8.84866e-10,401.0696629213483,401.06827499713023
44,1733407789.4650767,1.7198e-06,296.7374427,8.73867e-10,401.08988764044943,401.0885996321945
45,1733407791.4546628,1.7356e-06,296.7121784,8.27171e-10,401.11011235955056,401.10885550308984
46,1733407793.4257932,1.7209e-06,296.68752920000003,7.44877e-10,401.1303370786517,401.1289591333279
47,1733407794.7480264,1.7234e-06,296.6609107,6.62482e-10,401.1505617977528,401.1456313714581
48,1733407796.71971,1.7367e-06,296.6492319,5.8413e-10,401.1707865168539,401.16880008896896
49,1733407798.7042422,1.7648e-06,296.6238814,5.5106e-10,401.19101123595505,401.1895654726138
50,1733407800.6846745,1.7418e-06,296.6020854,5.50057e-10,401.21123595505617,401.21004809896164
51,1733407802.6637852,1.7446e-06,296.57553690000003,5.59363e-10,401.2314606741573,401.23004953125127
52,1733407804.653734,1.7319e-06,296.5504432,5.63824e-10,401.2516853932584,401.24986318715304
53,1733407806.6249924,1.7401e-06,296.5254967,5.65104e-10,401.27191011235954,401.27047898951787
54,1733407808.6047878,1.7399e-06,296.50148490000004,5.64198e-10,401.29213483146066,401.2911191539074
55,1733407810.5874832,1.7483e-06,296.475932,5.57507e-10,401.3123595505618,401.31103959185896
56,1733407812.5683613,1.7301e-06,296.4514528,5.32691e-10,401.3325842696629,401.3308501353273
57,1733407814.5473514,1.7225e-06,296.42575569999997,4.84028e-10,401.352808988764,401.3515268603964
58,1733407816.5253413,1.7514e-06,296.81148299999995,4.24254e-10,401.37303370786515,401.3713510387409
59,1733407818.507985,1.7544e-06,296.785543,3.70839e-10,401.39325842696627,401.39196861338047
60,1733407820.4927657,1.7678e-06,296.76013,3.38917e-10,401.4134831460674,401.41202670323884
61,1733407822.4721072,1.7693e-06,296.73639330000003,3.25131e-10,401.4337078651685,401.4323526764894
62,1733407824.4625049,1.764e-06,296.7097145,3.19956e-10,401.45393258426964,401.45257738236506
63,1733407826.4283354,1.7627e-06,296.6863392,3.15526e-10,401.47415730337076,401.47277474695693
64,1733407828.4090412,1.7491e-06,296.6598275,3.11416e-10,401.4943820224719,401.4929310884173
65,1733407830.3967123,1.7397e-06,296.6331553,3.07806e-10,401.514606741573,401.5133832713707
66,1733407832.3753114,1.7511e-06,296.6081824,3.02164e-10,401.5348314606741,401.5332842969338
67,1733407834.355729,1.7616e-06,296.58298049999996,2.88898e-10,401.5550561797753,401.5535556486881
68,1733407836.33562,1.7463e-06,296.5582225,2.66662e-10,401.57528089887643,401.5737499994004
69,1733407838.3158247,1.7478e-06,296.5330295,2.38654e-10,401.59550561797755,401.5938881071677
70,1733407840.2931583,1.7521e-06,296.5077231,2.14067e-10,401.6157303370787,401.6146105148251
71,1733407843.9996817,1.7474e-06,296.4599916,1.9468e-10,401.6359550561798,401.6356234470886
72,1733407846.0355146,1.7421e-06,296.8398838,1.893763e-10,401.6561797752809,401.6530986620107
73,1733407848.0201094,1.761e-06,296.8149476,1.799529e-10,401.67640449438204,401.67444961850316
74,1733407849.9936726,1.7548e-06,296.7894897,1.772437e-10,401.69662921348316,401.6953328750475
75,1733407851.3191626,1.7652e-06,296.7796587,1.74934e-10,401.7168539325843,401.71464923209754
76,1733407853.3003554,1.7691e-06,296.7531072,1.721464e-10,401.7370786516854,401.73551686848094
77,1733407854.6316235,1.7663e-06,296.7419987,1.696617e-10,401.75730337078653,401.752826771532
78,1733407856.0013835,1.7293e-06,296.716855,1.652118e-10,401.77752808988765,401.7735559119904
79,1733407858.0025601,1.7488e-06,296.6919329,1.555426e-10,401.7977528089888,401.79662594242126
80,1733407860.00296,1.7777e-06,296.6663373,1.45695e-10,401.8179775280899,401.8157503043872
81,1733407861.2229419,1.7503e-06,296.65307040000005,1.368636e-10,401.838202247191,401.8363884616793
82,1733407863.2029402,1.6987e-06,296.62680589999997,1.272637e-10,401.85842696629214,401.8564707650854
83,1733407865.1860948,1.7553e-06,296.60246,1.222267e-10,401.87865168539327,401.87677269754994
84,1733407867.1661787,1.6898e-06,296.57842899999997,1.186501e-10,401.8988764044944,401.8986797586705
85,1733407869.1470551,1.7269e-06,296.5511202,1.163747e-10,401.9191011235955,401.9177134942688
86,1733407871.1316226,1.7099e-06,296.52674920000004,1.141926e-10,401.93932584269663,401.9389293067556
87,1733407873.1119192,1.7167e-06,296.5022752,1.125728e-10,401.95955056179776,401.95751733747124
88,1733407875.0908022,1.6666e-06,296.4774266,1.106742e-10,401.9797752808989,401.978133440243
89,1733407876.4087691,1.7019e-06,296.4634937,1.081166e-10,402.0,401.99793813564725
